item_id,meeting_id,action_type,vote_detected,project_matches,review_reason,item_text
2292,297,Unknown,False,,No location name/address matched,"No formal action recorded. Setting Executive Session 6b Village Attorney Saunders requested an Executive Session on February 20, 2019 at 11:00 a.m. ATTORNEY/CLIENT SESSION PURSUANT TO 286.011(8), FLORIDA SATUTES RELATING TO FOLLOWING CASES: Subject matter: Argo Corkscrew Crossing, LP, Argo US, LLC, Argo Land US, LLC and Templeton Family Trust v. Village of Estero, DOAH Case No. 18-3613GM; and Village of Estero v. Argo Corkscrew Crossing, LP, Argo US, LLC, Argo Land US, LLC and Templeton Family Trust v. Village of Estero, SFWMD No. 2019-015- DAO-ERP Persons Attending the Attorney/Client Session: Mayor James Boesch Vice Mayor Bill Ribble Councilmember Howard Levitan Councilmember Jon McLain Councilmember Katy Errington Councilmember Nick Batos Councilmember Jim Wilson Attorney Nancy Stroud Attorney Gary Oldehoff Attorney Derek Rooney Attorney Jeffrey Hinds Attorney Jay Bartlett Village Manager Steve Sarkozy Terri Le"
2293,297,Unknown,False,,No location name/address matched,"No formal action recorded. Planning & Zoning Board 2018 Annual Report Community Development Director Gibbs made a few comments and introduced Scotty Wood, Chairman of the Planning and Zoning Board. Scotty Wood commented on the development activity in the Village and summarized the information in the report. The Mayor conveyed appreciation for the Planning and Zoning Board"
2294,297,Vote,True,,No location name/address matched,A motion to adjourn was made and duly passed
2296,298,Contract Approval,True,,No location name/address matched,"Motion to approve Supplemental Task Authorization (STA)-2 under CN 2018-02 Miscellaneous Professional Services to AIM Engineering & Surveying, Inc. to perform a suite of design services for the Trailside Drive and Poinciana Avenue resurfacing. Financial Impact: The Village of Estero will pay up to $54,202.52 for the proposed services"
2297,298,Contract Approval,False,,No location name/address matched,"Move to approve the Village Manager to sign the Memorandum of Agreement. Financial Impact: This represents zero financial impact to the Village (the State of Florida holds the contract with Everbridge, and therefore, any applicable costs of the agreement)"
2298,298,Vote,True,,No location name/address matched,"Move to schedule an Attorney/Client Session on February 27, 2019 Pursuant to 286.011(8), Florida Statutes. Motion by: Councilmember Wilson Seconded by: Councilmember Batos"
2299,298,Contract Approval,False,,No location name/address matched,"Move to approve Amendment One to Contract EC 2018-06 with Kimley-Horn and Associates, Inc. to add Task 6 - Additional FDOT Coordination/Design Variation Submittal for the US 41 Landscape Design project. Financial Impact: Task 6 will be performed for the additional lump sum fee of $9,500. Questions or Comments: None"
2300,298,Vote,True,,No location name/address matched,"Motion to approve the Village Manager to expend up to $30,000 for the litigation against South Florida Water Management District. Questions or Comments: Councilmembers commented on whether the Village should have to spend $20,000 or $30,000"
2301,298,Unknown,False,,No location name/address matched,Roll taken to adjourn
2302,298,Unknown,False,,No location name/address matched,"No formal action recorded. Financial Report for the Month Ending December 31, 2018"
2303,298,Vote,True,,No location name/address matched,"Move to schedule an Attorney/Client Session on February 27, 2019 Pursuant to 286.011(8), Florida Statutes. Motion by: Councilmember Wilson Seconded by: Councilmember Batos Action: Move to schedule an Attorney/Client Session on February 27, 2019 Pursuant to 286.011(8), Florida Statutes"
2304,298,Ordinance,False,,No location name/address matched,"No formal action recorded. Public Works Projects Update Village Manager Sarkozy provided an introduction. Public Works Director Willems presented a PowerPoint presentation to update current/future projects in the Village including Estero Parkway, Coconut Road Traffic Study, the bike/pedestrian master plan, US-41 median landscaping, Corkscrew Road/Lowes intersection, Parks and Recreation Master Plan, Estero on the River, water monitoring, and Stormwater Master Plan update at next Council Meeting, and major roadway repairs. Questions or Comments: Councilmembers had questions if the road work would be done by next season to help the traffic flow, if projects are still on budget, and the best way to do the septic conversion. Councilmember Levitan asked if the Council can create an ordinance to have testing to see if the septic system is failing. Village Council Meeting Agenda - February 20, 2019 Page 4 of 7 10. 11"
2305,299,Vote,True,,No location name/address matched,Approved the agenda
2306,299,Consent Agenda,True,,No location name/address matched,| Approved the Consent Agenda
2307,299,Unknown,False,,No location name/address matched,"No formal action recorded. Financial Report for the Month Ended September 30, 2018"
2308,299,Unknown,False,,No location name/address matched,"No formal action recorded. Financial Report for the Month Ended January 31, 2019"
2309,299,Discussion,True,,No location name/address matched,"No formal action recorded. Discussion of Patty Whitehead as Member on Design Review Board Village Manager Sarkozy provided an introduction. Village Attorney Saunders suggested to Councilmember Errington, she not be part of the discussions to avoid any perception of a conflict of interest. Councilmember Errington agreed and recused herself from the discussion and the vote. Village Attorney Saunders discussed the rules and procedures of council and advisory boards. He stated there are three options the Council can act on today: let Ms. Whitehead's term expire at the end of March, remove Ms. Whitehead from the board, or reappoint Ms. Whitehead when her term expires. Questions or Comments: Mayor Boesch made the recommendation to end Ms. Whitehead's term on the board for the sake of establishing our highest credibility with the Village. Councilor Levitan said he would defend Ms. Whitehead's right to post her personal o"
2310,299,Public Comment,False,,No location name/address matched,"No formal action recorded. Mine Studies Peer Review Village Manager Sarkozy gave an introduction. Consultant of Spikowski presented a PowerPoint presentation with a description on how mining activity occurs, mining related to the amount of growth, and compared the methodology of the Waldrop and Stuart Reports. Village Council Meeting Agenda - March 6, 2019 Page 3 of 6 Questions or Comments: Councilmembers had a discussion on how to use this report, what is the best course of action the Village should take, putting a coalition together, and legal review of options. Public Comment: Susan Prock, Andore Lane, stated that knowledge is power and the Council should inform the public on their findings regarding how mining can affect our water supply. Bill Carr, Carriage Court, is encouraged with Council's comments and their desire to preserve our clean water. Kathy Dobash, Bacon Ave, is grateful to Council for acting on t"
2311,299,Ordinance,False,,No location name/address matched,"No formal action recorded. Design Review Board and Planning and Zoning Board Ordinance Amendment Village Manager Sarkozy gave an introduction. Community Development Director Gibbs explained the amendment. The proposed changes are to allow Council and/or the Village Manager thirty days to file an appeal of Design Review Board decisions. This ordinance will also apply to the Planning and Zoning Board. Staff will provide a staff report to the Design Review Board to assist the board with their analysis. The ordinance will first go to Planning and Zoning Board for a recommendations and then it will be scheduled for the first and second readings. Village Council Meeting Agenda - March 6, 2019 Page 4 of 6 Questions or Comments: Councilmember Batos asked if Community Development Director Gibbs can raise an appeal on her own. Village Attorney Saunders said she can through the Village Manger and explained Council can also r"
