AgendaItemID,MeetingDate,ProjectTitle,Location,Latitude,Longitude,ParsedNumber,ParsedStreet,PointParcelSTRAP,PointParcelAddress,AddressParcelSTRAP,AddressParcelAddress,AddressMatchCount,DistanceMeters,Status,Notes,Document_Link
2087,2025-11-19,"Resolution No. 2025-26 supporting the construction of a noise wall by FDOT to serve the Brooks Community. A Resolution of the Village Council of the Village of Estero, Florida, Supporting the Construction by the Florida Department of Transportatio...","The Brooks, Estero, FL",26.3926426,-81.7753764,,,114725E31500K0000,SUBMERGED,,,0,,VENUE_ONLY,point in SUBMERGED,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/Council/11192025.pdf
160,2017-02-01,Letter to Florida Department of Transportation (FDOT) Requesting Village Traffic Signal Maintenance Responsibilities for US 41 be Transferred to Lee County,"US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,,334625E1U18692389,3800-3860 CORKSCREW RD,,,0,,VENUE_ONLY,point in 3800-3860 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/020117%20Council%20Meeting%20%20Approved%20Minutes.pdf
929,2017-06-07,"Resolution No. 2017-14 A Resolution of the Village Council of the Village of Estero, Florida, Supporting Florida Department of Transportation Installing Signs on US 41, Between Corkscrew Road and Coconut Road, Designated as ""Coach Jeff Sommer Memo...","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,,334625E1U18692389,3800-3860 CORKSCREW RD,,,0,,VENUE_ONLY,point in 3800-3860 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/060717%20Council%20Meeting%20Approved%20Minutes.pdf
731,2015-05-08,"DISCUSSION - Welcome to Estero Signs Mayor Batos mentioned past discussions about placing ""gateway"" signs at the northern and southern sections of US 41, on Three Oaks and Corkscrew, and in a few other areas, and asked whether a committee should b...","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,,334625E1U18692389,3800-3860 CORKSCREW RD,,,0,,VENUE_ONLY,point in 3800-3860 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2015%20Minutes/Council/05082015%20minutes.pdf
2369,2019-06-05,"Joint Participation Agreement (JPA) with State of Florida, Department of Transportation Resolution No. 2019-05 A Resolution of the Village Council of the Village of Estero, Florida, Approving the Joint Participation Agreement (JPA) for the US 41 L...","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,,334625E1U18692389,3800-3860 CORKSCREW RD,,,0,,VENUE_ONLY,point in 3800-3860 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2019%20MINUTES/Council/2019-06-05%20Council%20Meeting%20Approved%20Minutes.pdf
1446,2023-09-07,"Resolution No. 2023-19 US 41 North Community Aesthetic Feature Agreement A Resolution of the Village Council of the Village of Estero, Florida, Approving a Community Aesthetic Feature Agreement with the Florida Department of Transportation for a L...","US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,,334625E1U18692389,3800-3860 CORKSCREW RD,,,0,,VENUE_ONLY,point in 3800-3860 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/09072023%20minutes.pdf
1921,2016-11-02,US 41 Lighting Project Update,"US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,,334625E1U18692389,3800-3860 CORKSCREW RD,,,0,,VENUE_ONLY,point in 3800-3860 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/110216%20Council%20Meeting%20Approved%20Minutes.pdf
1448,2023-09-07,EC 2019-66 STA 40: US 41 Medians 6-12 Landscaping Contract,"US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,,334625E1U18692389,3800-3860 CORKSCREW RD,,,0,,VENUE_ONLY,point in 3800-3860 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/09072023%20minutes.pdf
2604,2023-03-15,US 41 Medians 1-5 Landscaping Contract,"US 41 from Williams Road to Estero Parkway, Estero, FL",26.434255,-81.814695788461,,,334625E1U18692389,3800-3860 CORKSCREW RD,,,0,,VENUE_ONLY,point in 3800-3860 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/3152023%20minutes.pdf
197,2024-02-07,US 41 Median Landscaping (Williams Rd to South of Estero Parkway) Contract,"US 41 from Williams Road to south of Estero Parkway, Estero, FL",26.434255,-81.814695788461,,,334625E1U18692389,3800-3860 CORKSCREW RD,,,0,,VENUE_ONLY,point in 3800-3860 CORKSCREW RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/02072024%20minutes.pdf
14,2017-01-04,Traffic Signal Maintenance Agreement with Lee County This agreement will provide the Village with maintenance services for the traffic signal intersection at Via Coconut Point and Coconut Road,"Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",26.420479,-81.80657,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2017%20Minutes/Council/010417%20Council%20Meeting%20Approved%20Minutes.pdf
1839,2021-10-20,"Miller Right-of-Way Vacation (VAC2019-E001) on Via Coconut property Resolution 2021-19 Resolution of The Village of Estero, Florida, vacating a 66-Foot Wide Public Right-Of-Way that is Part of the Plat of the Florida Gulf Land Company's Subdivisio...","Via Coconut Point from Coconut Road to Corkscrew Road, Estero, FL",26.420479,-81.80657,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/10202021%20minutes.pdf
752,2021-05-11,Clean Machine Car Wash (DOS2021-E002) (District 3) Located on the east side of US 41 at the intersection of US 41 and Vintage Parkway The vacant parcel is approximately 200 feet north of Aldi Grocery Store and opposite Breckenridge Drive. Applican...,Village on Crescent Lake at Breckenridge Condominium,26.44425079079401,-81.82629414204098,,,294625E23100000CE,VILLAGE ON CRESCENT LAKE C/E,,,0,,VENUE_ONLY,point in VILLAGE ON CRESCENT LAKE C/E,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/05112021%20PZDB%20Minutes.pdf
951,2021-06-08,Clean Machine Car Wash (DOS2021-E002) (District 3) Located on the east side of US 41 at the intersection of US 41 and Vintage Parkway. The vacant parcel is approximately 200 feet north of Aldi Grocery Store and opposite Breckenridge Drive. Public...,Village on Crescent Lake at Breckenridge Condominium,26.44425079079401,-81.82629414204098,,,294625E23100000CE,VILLAGE ON CRESCENT LAKE C/E,,,0,,VENUE_ONLY,point in VILLAGE ON CRESCENT LAKE C/E,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/06082021%20PZDB%20Minutes.pdf
2295,2019-02-20,"APPROVAL OF AGENDA, ADDITIONS, AND DELETIONS","Williams Road & Atlantic Gulf Boulevard, Estero, FL",26.420304009887,-81.812656010414,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2019%20MINUTES/Council/2019-02-20%20Council%20Meeting%20Approved%20Minutes.pdf
533,2021-04-07,Williams Road & Atlantic Gulf Drive Intersection Improvement Design Contract - KCA,"Williams Road & Atlantic Gulf Boulevard, Estero, FL",26.420304009887,-81.812656010414,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/04072021%20minutes.pdf
534,2021-04-07,Williams Road & Atlantic Gulf Blvd. Intersection Improvement Project Management Contract - CW3,"Williams Road & Atlantic Gulf Boulevard, Estero, FL",26.420304009887,-81.812656010414,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/04072021%20minutes.pdf
651,2024-05-01,Williams Road and Atlantic Gulf Blvd Intersection Improvements Construction Manager at Risk Contract,"Williams Road & Atlantic Gulf Boulevard, Estero, FL",26.420304009887,-81.812656010414,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/05012024%20minutes.pdf
262,2025-02-19,Williams Road and Atlantic Gulf Change Order 01,"Williams Road & Atlantic Gulf Boulevard, Estero, FL",26.420304009887,-81.812656010414,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/Council/02192025.pdf
2287,2019-02-06,"APPROVAL OF AGENDA, ADDITIONS, AND DELETIONS","Williams Road at Estero High School, Estero, FL",26.422301,-81.798178,,,344625E40100C0070,21900 RIVER RANCH RD,,,0,,VENUE_ONLY,point in 21900 RIVER RANCH RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2019%20MINUTES/Council/2019-02-06%20Council%20Meeting%20Approved%20Minutes.pdf
2288,2019-02-06,Design and Permitting Services for Williams Road at Estero High School Turn Lane Improvements CN 2018-04 Recommended,"Williams Road at Estero High School, Estero, FL",26.422301,-81.798178,,,344625E40100C0070,21900 RIVER RANCH RD,,,0,,VENUE_ONLY,point in 21900 RIVER RANCH RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2019%20MINUTES/Council/2019-02-06%20Council%20Meeting%20Approved%20Minutes.pdf
2289,2019-02-06,Design and Permitting Services for Williams Road at Estero High School Turn Lane Improvements CN 2018-04 Recommended,"Williams Road at Estero High School, Estero, FL",26.422301,-81.798178,,,344625E40100C0070,21900 RIVER RANCH RD,,,0,,VENUE_ONLY,point in 21900 RIVER RANCH RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2019%20MINUTES/Council/2019-02-06%20Council%20Meeting%20Approved%20Minutes.pdf
2584,2020-05-27,Williams Road at Estero High School Turn Lane Improvements RFB 2020-03,"Williams Road at Estero High School, Estero, FL",26.422301,-81.798178,,,344625E40100C0070,21900 RIVER RANCH RD,,,0,,VENUE_ONLY,point in 21900 RIVER RANCH RD,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2020%20Minutes/Council/2020-05-27%20Council%20Meeting%20Minutes.pdf
610,2023-04-19,Williams Road Widening Preliminary Design and Engineering CN 2023-01,"Williams Road from US 41 to Via Coconut Point, Estero, FL",26.420397237605,-81.80904475125,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/04192023%20%20minutes.pdf
1447,2023-09-07,Williams Rd Widening Preliminary Design and Engineering CN 2023-01,"Williams Road from US 41 to Via Coconut Point, Estero, FL",26.420397237605,-81.80904475125,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/09072023%20minutes.pdf
1527,2024-09-11,Williams Road Widening Update,"Williams Road from US 41 to Via Coconut Point, Estero, FL",26.420397237605,-81.80904475125,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2024%20Minutes/09112024%20minutes.pdf
298,2021-02-03,Williams Road Bicycle & Pedestrian Improvements - Concept Design Contract,"Williams Road from Via Coconut Point to Three Oaks Parkway, Estero, FL",26.420434746622,-81.797464230004,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/0232021%20minutes.pdf
628,2022-04-20,Williams Road Bicycle/Pedestrian Improvements Design and Permitting Contract,"Williams Road from Via Coconut Point to Three Oaks Parkway, Estero, FL",26.420434746622,-81.797464230004,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/04202022%20minutes.pdf
108,2016-01-20,"Suspend Bidding Procedure and Adopt as an Emergency Action, Securing a Consulting Traffic Engineer for Studies on Coconut Road",along Coconut Road,26.402206366062057,-81.80454380971804,,,094725E23600L05CE,23159 VIA COCONUT POINT,,,0,,VENUE_ONLY,point in 23159 VIA COCONUT POINT,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/01202016%20minutes.pdf
1818,2016-10-19,"Discussion of Estero's Takeover of Roads and Assumption of Road Maintenance Responsibilities Village Manager Sarkozy and Assistant to Village Manager Kyle Coleman discussed county contract background, roads to be assumed, cost estimate comparison...",along Estero Parkway,26.449247750065645,-81.79628353545071,,,,,,,0,,VENUE_NO_PARCEL,point not in any parcel and no parseable address,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2016%20Minutes/Council/101916%20Council%20Meeting%20Approved%20Minutes.pdf
2534,2020-02-05,"Consider a Lien Mitigation Request from Wayne and Maxine Schneider Relating to Their Property at 20031 Seagrove Street #1408, Located in the Sabal Palms III Community of Grandezza, Building 14, Unit 1408",20031 SEAGROVE ST 1401,26.448417322049917,-81.76565306133051,20031,SEAGROVE ST 1401,254625E1210141403,20031 SEAGROVE ST 1403,,,0,,ADDRESS_NOT_FOUND,point is in 20031 SEAGROVE ST 1403 (254625E1210141403) but address text not in parcel layer,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2020%20Minutes/Council/2020-02-05%20Council%20Meeting%20Approved%20Minutes.pdf
1722,2023-10-04,Lien Mitigation 20275 Sherrill Lane Case No. 18040009,20275 SHERRILL LN,26.4462424982507,-81.82850106089776,20275,SHERRILL,294625E2040000890,20275 SHERRILL LN,294625E2040000890,20275 SHERRILL LN,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/10042023%20minutes.pdf
1184,2021-07-07,Code Enforcement Lien Mitigation - 20318 Sherrill Lane,"20318 Sherrill Lane, Estero, FL",26.445524150713,-81.829035422685,20318,SHERRILL,294625E2040000440,20318 SHERRILL LN,294625E2040000440,20318 SHERRILL LN,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/07072021%20minute.pdf
2453,2019-10-16,Consider Lien Mitigation Request from Joseph Bmce Relating to his Property at 20511 Port Drive in the Village ofEstero,20511 PORT DR,26.441805895225407,-81.82436864425183,20511,PORT,294625E322000E270,20511 PORT DR,294625E322000E270,20511 PORT DR,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2019%20MINUTES/Council/20191016%20Council%20Meeting%20Approved%20Minutes.pdf
2454,2019-10-16,Consider Lien Mitigation Request from Joseph Bmce Relating to his Property at 20511 Port Drive in the Village ofEstero,20511 PORT DR,26.441805895225407,-81.82436864425183,20511,PORT,294625E322000E270,20511 PORT DR,294625E322000E270,20511 PORT DR,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2019%20MINUTES/Council/20191016%20Council%20Meeting%20Approved%20Minutes.pdf
1932,2022-11-02,Second Reading and Public Hearing of Ordinance No. 2022-16 Genova Zoning Amendment No conflicts of interest were noted. Councilmember Fiesel and Vice Mayor McLain met with Brian Goguen and Steve Sammons to the listen to timeline of the whole devel...,"21450 Strada Nuova Circle, Estero, FL",26.428168875365,-81.804317441678,21450,STRADA NUOVA,344625E12100AA309,21450 STRADA NUOVA CIR A309,344625E12100AA310,21450 STRADA NUOVA CIR A310,36,0,VERIFIED_AMBIGUOUS_ADDR,36 parcels share the address; point sits in one of them,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/11022022%20minutes.pdf
2495,2019-12-04,"Consider a Lien Mitigation Request from James Walsh and Joseph Groff Relating to Their Property at 3548 Cherry Blossom Court #201, Located in the Meadows Development on the North Side of Williams Road and West of US 41",3548 CHERRY BLOSSOM CT 101,26.423090922086306,-81.8151692312548,3548,CHERRY BLOSSOM CT 101,334625E4270250101,3548 CHERRY BLOSSOM CT 101,,,0,,ADDRESS_NOT_FOUND,point is in 3548 CHERRY BLOSSOM CT 101 (334625E4270250101) but address text not in parcel layer,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2019%20MINUTES/Council/20191204%20Council%20Meeting%20Approved%20Minutes.pdf
76,2025-01-14,8111 Broadway East Development Order Amendment #1 (DOS2019-E004) (District 4) 8111 Broadway East is a1-acre site located 200 feet east of US 41. It was developed in 1983 by the U.S. Federal Government for a Post Office. The Development Order is fo...,"8111 Broadway Avenue East, Estero, FL",26.44244610632,-81.809993666508,8111,BROADWAY E,284625E2U19232494,8111 BROADWAY E,284625E2U19232494,8111 BROADWAY E,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2025%20Minutes/PZDB/01142025%20PZDB%20Minutes.pdf
2496,2019-12-04,"Consider a Lien Mitigation Request from Celedonio Varela Relating to his Property at 8401 Mockingbird Lane, Located at the Comer of Highlands Avenue and Mockingbird Lane, just East ofEstero United Methodist Church",8401 MOCKINGBIRD LN,26.440986791396274,-81.8085330982752,8401,MOCKINGBIRD,284625E3U19382477,8401 MOCKINGBIRD LN,284625E3U19382477,8401 MOCKINGBIRD LN,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2019%20MINUTES/Council/20191204%20Council%20Meeting%20Approved%20Minutes.pdf
2510,2020-01-08,"Consider a Lien Mitigation Request from Celedonio Varela Relating to his Property at 8401 Mockingbird Lane, Located at the Corner of Highlands Avenue and Mockingbird Lane, just East ofEstero United Methodist Church",8401 MOCKINGBIRD LN,26.440986791396274,-81.8085330982752,8401,MOCKINGBIRD,284625E3U19382477,8401 MOCKINGBIRD LN,284625E3U19382477,8401 MOCKINGBIRD LN,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2020%20Minutes/Council/2020-01-08%20Council%20Meeting%20Approved%20Minutes.pdf
2511,2020-01-08,"Consider a Lien Mitigation Request from Celedonio Varela Relating to his Property at 8401 Mockingbird Lane, Located at the Corner of Highlands Avenue and Mockingbird Lane, just East ofEstero United Methodist Church",8401 MOCKINGBIRD LN,26.440986791396274,-81.8085330982752,8401,MOCKINGBIRD,284625E3U19382477,8401 MOCKINGBIRD LN,284625E3U19382477,8401 MOCKINGBIRD LN,1,0,VERIFIED,,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2020%20Minutes/Council/2020-01-08%20Council%20Meeting%20Approved%20Minutes.pdf
